month,ratio_quantity.08N,ratio_quantity.08P,ratio_quantity.08Q,ratio_quantity.08R,ratio_quantity.08T,ratio_quantity.08V,ratio_quantity.08W,ratio_quantity.08X,ratio_quantity.08Y,ratio_quantity.09A,ratio_quantity.09C,ratio_quantity.09D,ratio_quantity.09E,ratio_quantity.09F,ratio_quantity.09G,ratio_quantity.09H,ratio_quantity.09J,ratio_quantity.09L,ratio_quantity.09N,ratio_quantity.09P,ratio_quantity.09W,ratio_quantity.09X,ratio_quantity.09Y,ratio_quantity.10A,ratio_quantity.10C,ratio_quantity.10D,ratio_quantity.10E,ratio_quantity.10J,ratio_quantity.10K,ratio_quantity.10L,ratio_quantity.10Q,ratio_quantity.10R,ratio_quantity.10V,ratio_quantity.10X,ratio_quantity.11A,ratio_quantity.11E,ratio_quantity.11J,ratio_quantity.11M,ratio_quantity.11N,ratio_quantity.11X,ratio_quantity.12D,ratio_quantity.12F,ratio_quantity.13T,ratio_quantity.14L,ratio_quantity.14Y,ratio_quantity.15A,ratio_quantity.15C,ratio_quantity.15D,ratio_quantity.15E,ratio_quantity.15F,ratio_quantity.15M,ratio_quantity.15N,ratio_quantity.99A,ratio_quantity.99C,ratio_quantity.99D,ratio_quantity.99E,ratio_quantity.99F,ratio_quantity.99G,ratio_quantity.99H,ratio_quantity.99J,ratio_quantity.99K,ratio_quantity.99M,ratio_quantity.99N
1412121600,0.17257462686567165,0.17412935323383086,0.10976744186046512,0.1591549295774648,0.20833333333333334,0.19026149684400362,0.17803030303030304,0.12488605287146765,0.1935483870967742,0.19005847953216373,0.18083182640144665,0.18727524204702628,0.17288135593220338,0.18953934740882916,0.15679505813953487,0.14602587800369685,0.12810991459339027,0.18894389438943895,0.1714990746452807,0.2162948593598448,0.1765709411430196,0.1897897897897898,0.1305718144979739,0.15776844631073786,0.22528160200250313,0.14432989690721648,0.19607843137254902,0.19284467713787085,0.18682634730538922,0.263542300669507,0.1866789582853192,0.17958913187541417,0.17379679144385027,0.19627906976744186,0.1675925925925926,0.09111617312072894,0.2115541090317331,0.20874916833000665,0.20213056541928434,0.1906623735050598,0.21136273341279302,0.19299674267100977,0.19521267992883715,0.2211484593837535,0.22533136966126657,0.17411581811115429,0.1711929189297928,0.21666666666666667,0.21700147542844173,0.19276617422312786,0.19957726109689622,0.15310942858991783,0.17666157372039726,0.21583383503913306,0.21844181459566075,0.17547892720306513,0.21130742049469964,0.22710163111668757,0.16394399066511084,0.1533928270752652,0.14193227091633467,0.24576681180454765,0.14455445544554454
1414800000,0.16940451745379878,0.17162872154115585,0.1335254562920269,0.1567732115677321,0.2019704433497537,0.1936127744510978,0.18705035971223022,0.11260330578512397,0.19230769230769232,0.1736613603473227,0.18711446196024675,0.1872756933115824,0.16755555555555557,0.17994579945799458,0.14900398406374502,0.14748953974895398,0.13262870780770541,0.1757972199509403,0.16931582584657912,0.21187975371242304,0.16661476175646217,0.18235294117647058,0.1420654911838791,0.16553544494720965,0.19940029985007496,0.14016172506738545,0.1980479869865799,0.19200779727095516,0.17650834403080873,0.2737789203084833,0.17651673640167365,0.18485523385300667,0.16350275566442132,0.1908023483365949,0.15718157181571815,0.1092694904849601,0.21906621693591335,0.20309550773876936,0.20513599756875855,0.19748653500897667,0.2089108910891089,0.1910551454624403,0.19832869080779944,0.2130832130832131,0.21884118382659443,0.16603295310519645,0.17152580828133862,0.22706270627062705,0.20424983902124919,0.1875,0.197305464618484,0.15239664684387763,0.1763953983809118,0.19554794520547944,0.20894708128750683,0.17114810072556552,0.20933977455716588,0.22014388489208633,0.17064846416382254,0.14599383667180277,0.1305066079295154,0.24971363115693013,0.1481015841086246
1417392000,0.16739702015775634,0.1443661971830986,0.12248468941382328,0.145578231292517,0.19970631424375918,0.1956140350877193,0.15768463073852296,0.13092979127134724,0.22911051212938005,0.18664850136239783,0.17777777777777778,0.19374634716540035,0.17629815745393634,0.18695652173913044,0.14883964404117955,0.1533457249070632,0.13925362819626813,0.16475409836065574,0.1748768472906404,0.21857233101705623,0.1716107568616579,0.18806818181818183,0.133244798583444,0.16211401425178149,0.1972534332084894,0.14242239805234327,0.18937644341801385,0.19564306661080855,0.19313554392088422,0.26102292768959434,0.19591649460885524,0.17411924119241193,0.18207282913165265,0.1983508932661475,0.16635859519408502,0.10725893824485373,0.21613876319758674,0.21337315413970467,0.20518677774791722,0.19182040453434096,0.20399022801302932,0.1960934507851398,0.19752888318356868,0.21864195823537547,0.21604046242774566,0.18713220870929775,0.17318099819603128,0.20913978494623656,0.22120535714285713,0.1959486562374649,0.19722161452636186,0.15520504731861198,0.18289085545722714,0.19663608562691132,0.21057692307692308,0.18595194085027728,0.22099447513812154,0.22013758599124453,0.17493946731234866,0.14981026233294836,0.12355769230769231,0.2527363184079602,0.15059963099630996
1420070400,0.18114602587800369,0.14770797962648557,0.11786038077969176,0.1484593837535014,0.21405750798722045,0.18199608610567514,0.16597510373443983,0.11692015209125475,0.2,0.18958031837916064,0.18116883116883117,0.17989720159908623,0.17281947261663286,0.182648401826484,0.1543221451340709,0.15045135406218657,0.13548855793679623,0.17984496124031008,0.17117726657645466,0.22334494773519165,0.18340874811463045,0.17097791798107256,0.1374431531076301,0.1782312925170068,0.22684563758389262,0.1451831750339213,0.21115537848605578,0.19521531100478468,0.19340232858990944,0.2582043343653251,0.17692705638903258,0.17148760330578514,0.17164616285881665,0.19334312285854136,0.15643682742128337,0.11419753086419752,0.22458426195782616,0.21714700018125793,0.2034792528161985,0.19926650366748166,0.2076427255985267,0.18080068876452862,0.1931095406360424,0.21768914598873496,0.22520661157024793,0.18398706025070763,0.17486454902794007,0.24635845471817605,0.21949731576378723,0.19053267198619797,0.20284174424301812,0.15397711795151184,0.179456906729634,0.19819238218205293,0.22498703991705546,0.1743858236004833,0.2118380062305296,0.2139917695473251,0.19074074074074074,0.15118829981718465,0.13080808080808082,0.25862068965517243,0.1552476263792661
1422748800,0.1851126346718903,0.14035087719298245,0.11764705882352941,0.14909638554216867,0.22727272727272727,0.20340586565752128,0.1628175519630485,0.1130524152106886,0.23283582089552238,0.2018348623853211,0.17452229299363056,0.18799368088467613,0.17138671875,0.19408602150537635,0.1497815685458706,0.16021505376344086,0.13410728582866294,0.18411867364746945,0.16918844566712518,0.21042689837551945,0.17787418655097614,0.1676975945017182,0.1244309559939302,0.1545199719691661,0.21075581395348839,0.12544045102184637,0.20331262939958591,0.20659553831231814,0.1925207756232687,0.24455825864276567,0.18332042344435837,0.17838246409674982,0.18445475638051045,0.20718375845913586,0.15119145439605589,0.10563836681788723,0.21509769094138542,0.20901173797803863,0.1998780301875286,0.18565717141429286,0.19633630812588068,0.1878759833410458,0.18317011244105913,0.2175875486381323,0.2133557328853423,0.16550218340611353,0.16734555329260015,0.2267156862745098,0.20836501901140683,0.18551257031339685,0.19153225806451613,0.15118224809021463,0.17263025737602009,0.2066290550070522,0.224373576309795,0.16889271865575184,0.2,0.217485549132948,0.1649269311064718,0.15147952184989222,0.12707774798927615,0.2549240292628025,0.14104161475205582
1425168000,0.19675262655205347,0.1480836236933798,0.10860121633362294,0.14446002805049088,0.2,0.1976639712488769,0.15226781857451405,0.11154219204655674,0.24064171122994651,0.19734904270986744,0.1698698078115313,0.19432959243945658,0.18096313017306245,0.18451801363193768,0.15707591377694471,0.14971209213051823,0.12777191129883844,0.1704361873990307,0.1684887459807074,0.23074380165289257,0.17807407407407408,0.1636680208937899,0.13463414634146342,0.16793628808864267,0.21122994652406418,0.13433772755806653,0.20122184039709812,0.2021227503461006,0.19965576592082615,0.2473622508792497,0.18236861225478324,0.15214384508990317,0.1928609483217901,0.18133718133718132,0.15482334259626837,0.11359404096834265,0.22639344262295083,0.21327829377364982,0.20049234135667396,0.1958881958881959,0.197698314837649,0.20081466395112016,0.18037263090266623,0.212248443607934,0.21963144039112448,0.1800670016750419,0.16772085178157284,0.2235225277940316,0.20981023988542785,0.18424636011312454,0.19199154532644433,0.15454367538652228,0.17407902271425846,0.20902255639097744,0.2127659574468085,0.17360840794083301,0.20286396181384247,0.23097286565188616,0.1577344701583435,0.15297849841381742,0.12807109252483012,0.23868312757201646,0.1561938958707361
1427846400,0.20863309352517986,0.12478031634446397,0.13314711359404097,0.14558823529411766,0.20030349013657056,0.18253968253968253,0.14194236926360726,0.12896825396825398,0.22086720867208673,0.19203413940256045,0.16916354556803995,0.18192557590076786,0.16452991452991453,0.18531296205027106,0.15993265993265993,0.14217557251908397,0.13316400580551524,0.1725554642563681,0.14497223935842074,0.218212478920742,0.17524339360222532,0.16561314791403287,0.12847058823529411,0.16738861386138615,0.19764397905759162,0.1317880794701987,0.20486249501793544,0.19832791453785414,0.2080536912751678,0.25821596244131456,0.17664376840039253,0.16916780354706684,0.19269102990033224,0.1785345717234262,0.15268422126964687,0.10701330108827085,0.21776691116544417,0.20964942728219368,0.20222908553780045,0.1956831119544592,0.18752651675859142,0.20032908268202385,0.1855028590649176,0.21751867584590595,0.21730462519936203,0.17299752270850538,0.16694807935837908,0.22668240850059032,0.22075647910343218,0.19448777951118046,0.19233059425985471,0.1545424292845258,0.18164723580293343,0.21805210918114143,0.21863799283154123,0.16801541425818883,0.1889055472263868,0.21956224350205197,0.15514018691588785,0.1457567804024497,0.13036963036963037,0.24803356056633455,0.1389022628791526
1430438400,0.2075812274368231,0.15037593984962405,0.1297709923664122,0.14606741573033707,0.20952380952380953,0.18453608247422681,0.15728155339805824,0.12011173184357542,0.2601398601398601,0.17777777777777778,0.17157169693174704,0.18681318681318682,0.1687424668541583,0.1807881773399015,0.1527084133691894,0.14676390154968094,0.13144240747146316,0.15993265993265993,0.13980582524271845,0.2157604955264969,0.18023255813953487,0.16029593094944514,0.1342828077314344,0.15678391959798996,0.2120822622107969,0.1262011531069827,0.20474308300395258,0.20261437908496732,0.19133574007220217,0.2591240875912409,0.18454831678372488,0.1634683724235963,0.17827756445419637,0.1740306582506763,0.15605749486652978,0.10200364298724955,0.22251743606775157,0.20591304347826087,0.2025158971523362,0.20281170776676655,0.19075385256143274,0.19624643002855977,0.1890438581750966,0.21889952153110048,0.22353840275124187,0.16313823163138233,0.1608782856539639,0.23167848699763594,0.2197895246159429,0.18763022261212853,0.19131851507040615,0.14985321590605818,0.17748578152578937,0.21688942891859053,0.2047203694202155,0.1724960254372019,0.18534798534798536,0.2274849899933289,0.16472868217054262,0.15127528583992964,0.13006072874493926,0.24554973821989529,0.15145677823260295
1433116800,0.2168560606060606,0.13028169014084506,0.11072056239015818,0.14942528735632185,0.21299093655589124,0.16462841015992474,0.14243614931237722,0.1191992720655141,0.21544209215442092,0.17784256559766765,0.16416115453998797,0.1949740034662045,0.18742538798249106,0.17762863534675616,0.15332741792369123,0.15087396504139836,0.12570028011204482,0.16996699669966997,0.14801657785671996,0.21296296296296297,0.17100694444444445,0.16175621028307338,0.11869844179651695,0.16274752475247525,0.19263803680981595,0.1189873417721519,0.20441767068273092,0.1997325011145787,0.19311551925320886,0.25630733944954126,0.1838598223099704,0.1554959785522788,0.20222841225626742,0.17938931297709923,0.15976217874952053,0.10526315789473684,0.22793770646531383,0.22001029689377039,0.200601543088793,0.1888382687927107,0.19737954353338968,0.19992144540455617,0.1861402095084609,0.21467735132855334,0.22529344945096555,0.16,0.156071076011846,0.22061378112333527,0.21374317588416805,0.18611670020120724,0.18903635314483555,0.15152498377676835,0.18242740134028296,0.21859070464767616,0.1928982725527831,0.17069428461833525,0.1915041782729805,0.21541501976284586,0.16356877323420074,0.15587982832618025,0.13254716981132075,0.250127356087621,0.14609258337481335
1435708800,0.18647007805724197,0.12379421221864952,0.11941510966693746,0.14958448753462603,0.20365168539325842,0.1749788672865596,0.13760603204524033,0.1326442721791559,0.21978021978021978,0.1723202170963365,0.16243354991139988,0.18832540940306391,0.17446471054718476,0.19212253829321663,0.15166289395786176,0.14285714285714285,0.13018134715025906,0.1650909090909091,0.14482758620689656,0.21247187399549983,0.16339001062699257,0.15509518477043674,0.12174680194089105,0.15282083075015498,0.18604651162790697,0.12773951158422042,0.20485981308411216,0.194275802254987,0.18642117376294592,0.2510769230769231,0.18925714285714285,0.16412971542025148,0.18373648996397324,0.1832437275985663,0.14816112084063046,0.10079575596816977,0.22709984152139462,0.20926517571884984,0.19771031643941342,0.1947598253275109,0.1793103448275862,0.1962406015037594,0.1790237874575224,0.2204263619896893,0.22627478753541078,0.17449922958397535,0.1569460173650434,0.215633423180593,0.21387853540890156,0.1857336430507162,0.192850114791735,0.1509433962264151,0.18639755766621438,0.22009966777408638,0.20575539568345325,0.1708884688090737,0.1872116018457482,0.2339622641509434,0.16499112950916617,0.14753297508549096,0.13574040219378428,0.23444976076555024,0.15235333482043276
