month,ratio_quantity.00C,ratio_quantity.00D,ratio_quantity.00J,ratio_quantity.00K,ratio_quantity.00L,ratio_quantity.00M,ratio_quantity.00N,ratio_quantity.00P,ratio_quantity.00Q,ratio_quantity.00R,ratio_quantity.00T,ratio_quantity.00V,ratio_quantity.00X,ratio_quantity.00Y,ratio_quantity.01A,ratio_quantity.01C,ratio_quantity.01D,ratio_quantity.01E,ratio_quantity.01F,ratio_quantity.01G,ratio_quantity.01H,ratio_quantity.01J,ratio_quantity.01K,ratio_quantity.01R,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02D,ratio_quantity.02E,ratio_quantity.02F,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02N,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02R,ratio_quantity.02T,ratio_quantity.02W,ratio_quantity.02X,ratio_quantity.02Y,ratio_quantity.03A,ratio_quantity.03D,ratio_quantity.03E,ratio_quantity.03F,ratio_quantity.03H,ratio_quantity.03J,ratio_quantity.03K,ratio_quantity.03L,ratio_quantity.03M,ratio_quantity.03N,ratio_quantity.03Q,ratio_quantity.03R,ratio_quantity.03T,ratio_quantity.03V,ratio_quantity.03W,ratio_quantity.04C,ratio_quantity.04D,ratio_quantity.04E,ratio_quantity.04F,ratio_quantity.04G
1412121600,0.1684149184149184,0.19345887016848365,0.1914486279514997,0.22888984140591512,0.19806338028169015,0.23774088914329328,0.21834264432029796,0.1874829188302815,0.21872376154492024,0.20287958115183247,0.26573832317957646,0.20480456026058633,0.12968548039638086,0.20130718954248367,0.17893617021276595,0.2118570183086312,0.27260005597537085,0.13283405597162,0.17815344603381014,0.2255600814663951,0.22838137472283815,0.17731550272412086,0.2222222222222222,0.239119804400978,0.1398838334946757,0.23370319001386963,0.1995035681042507,0.16016981860285603,0.20410921870775886,0.17200725513905682,0.2281639928698752,0.1958174904942966,0.23166023166023167,0.2848708487084871,0.2225042301184433,0.19595245743655637,0.19296531509526135,0.194531472514953,0.2150170648464164,0.24490983129726585,0.20779861796643634,0.21601489757914338,0.1746407131162452,0.20484930886018582,0.23257604928763959,0.21504237288135594,0.18486424032351242,0.18850267379679145,0.23428079242032732,0.2451071761416589,0.2814096016343207,0.157314304249108,0.17993795243019647,0.1723287151262099,0.17260345730749083,0.23870573870573872,0.2330279539581865,0.23064250411861614,0.17644575770367243,0.17946210268948656,0.21683309557774608,0.2023094688221709,0.2409456740442656,0.23165091494067966
1414800000,0.17704280155642024,0.18923687692986327,0.1905890318212593,0.2301840490797546,0.19593577521324637,0.23117921385742837,0.21108179419525067,0.1843905472636816,0.21077730090605626,0.2066957787481805,0.26098191214470284,0.21692439862542956,0.1357965451055662,0.20727136431784107,0.17617206379893668,0.1995,0.2777439024390244,0.1406741573033708,0.18068102849200834,0.23105950653120463,0.23861630780091775,0.1737891737891738,0.235495945102932,0.24289855072463767,0.14154317833418498,0.2210909090909091,0.1999291031549096,0.15773809523809523,0.19411223551057957,0.16503153468815698,0.22701149425287356,0.1933644375324002,0.2170182338219521,0.26683087027914615,0.22260814651089358,0.19534184823441023,0.2111663902708679,0.19020537124802528,0.21069433359936154,0.24323432343234325,0.2085201793721973,0.22529644268774704,0.1742562234365513,0.2020304568527919,0.21089558398679323,0.20722755505364202,0.20619860847564833,0.18573216520650815,0.2557932263814617,0.24726704841228528,0.2795640326975477,0.15924276169265034,0.1839956450734894,0.16851008458035133,0.16776315789473684,0.23795653148106655,0.23465140478668053,0.22684310018903592,0.17706888580674987,0.18284540318438625,0.21525974025974026,0.20520833333333333,0.2393252503953611,0.2344918609766828
1417392000,0.1811926605504587,0.1953125,0.18740399385560677,0.23528170500105508,0.19089924160346697,0.23977379830348727,0.21218861209964412,0.1853425385023898,0.21192621192621192,0.2013029315960912,0.2762795817281233,0.21414615084017194,0.1415929203539823,0.214,0.17911073825503357,0.20786997433704021,0.27230176211453744,0.14432597105864434,0.18746232670283303,0.2295160517489219,0.23069590085795996,0.17719714964370548,0.23060402684563758,0.24193548387096775,0.13963328631875882,0.22039473684210525,0.195573074590661,0.16319824753559695,0.19436241610738256,0.1853629274145171,0.22270742358078602,0.1876484560570071,0.22830611591418506,0.27900355871886123,0.22418959411604467,0.2033898305084746,0.19273607748184018,0.19089413055403182,0.22006688963210702,0.24623955431754874,0.2091469681397739,0.20695364238410596,0.17604515787616865,0.20664288898796254,0.20959496657491153,0.20227625452664252,0.2019812878370941,0.18820861678004536,0.2392,0.25130434782608696,0.2960867515322961,0.16132135984605517,0.1828339258506856,0.17285974499089254,0.16641143440530884,0.23043884220354807,0.2338879775017577,0.23948220064724918,0.17444620253164558,0.19049773755656108,0.21849678681195864,0.21530004580852038,0.24282982791587,0.2312754015869944
1420070400,0.16841455891425047,0.20055710306406685,0.19113300492610838,0.2365819209039548,0.19185059422750425,0.2339784946236559,0.212853470437018,0.18849449204406366,0.1979670861568248,0.1933545422410746,0.27009744214372716,0.22217314487632508,0.13988229968311452,0.20320669222725687,0.17384183434721573,0.21891010712622264,0.27764494919306637,0.13966017405719022,0.19483240223463688,0.23973333333333333,0.23515193370165746,0.18318157471880023,0.22816288467516319,0.24175257731958763,0.1373930548565677,0.22626112759643918,0.19418803418803418,0.15353371242891958,0.1955503512880562,0.17833333333333334,0.23275068997240111,0.20361083249749248,0.2301155676410605,0.27230411171450736,0.2256596906278435,0.2077452044878755,0.19906201146430433,0.1928765469363115,0.20087336244541484,0.23775573465592065,0.2047244094488189,0.1781818181818182,0.16948818897637796,0.20794223826714803,0.22152164775115596,0.20393974507531865,0.18781725888324874,0.18924731182795698,0.25083333333333335,0.25023786869647957,0.2760444209413009,0.1584567688598002,0.18146718146718147,0.1658220150010136,0.1672394043528064,0.25,0.23299277348616995,0.22994652406417113,0.17747747747747747,0.19918492103922567,0.2141287284144427,0.2142156862745098,0.23279569892473118,0.23623853211009174
1422748800,0.1665556295802798,0.19447538427266653,0.20076548364648572,0.23038605230386053,0.19339139344262296,0.23224785165083672,0.21126005361930295,0.1863550221099179,0.195726080621661,0.19948377581120944,0.2701639344262295,0.20960295475530932,0.1343570057581574,0.19849056603773585,0.17691373025516405,0.21091445427728614,0.2693461307738452,0.140485312899106,0.1728395061728395,0.23276776246023329,0.2376311844077961,0.18619934282584885,0.219435736677116,0.24058459808881394,0.14475079533404028,0.22859327217125383,0.2047436344611092,0.15989739204788372,0.18772782503037666,0.17771701982228297,0.21379310344827587,0.18535211267605634,0.22572554639914008,0.27854671280276816,0.22022684310018903,0.2102545186278126,0.19529159978598182,0.18716910619744628,0.20458015267175572,0.24624240486088902,0.20672816060770483,0.19444444444444445,0.16632527652601392,0.2,0.19818260493292947,0.20365997638724911,0.182230869001297,0.1792916871618298,0.24082784571966134,0.2574110671936759,0.29405286343612336,0.14892830746489283,0.17938931297709923,0.16306649724692926,0.1637478108581436,0.23056882327399045,0.22697281604645025,0.20194174757281552,0.17103448275862068,0.17767295597484276,0.20937805275154672,0.20745216515609266,0.22990353697749197,0.22687082165193012
1425168000,0.17495807713806596,0.18921668362156663,0.19381313131313133,0.23528048215113584,0.20585585585585586,0.23284065600323953,0.21103117505995203,0.19166430394102638,0.19991308126901347,0.1902373788030759,0.25893635571054924,0.2171888230313294,0.13960612691466084,0.20385766544728967,0.1661531690140845,0.21223021582733814,0.26177285318559557,0.1384371281237604,0.1644021739130435,0.23069207622868607,0.23159960745829244,0.1772020725388601,0.2174290677475391,0.24759979787771602,0.14320987654320988,0.22365737593473828,0.1974068071312804,0.15772870662460567,0.18592108998013057,0.18138500635324015,0.22044444444444444,0.18331805682859761,0.21635094715852443,0.27631578947368424,0.2197334845477743,0.2116908850726552,0.19476439790575917,0.19105450236966826,0.2,0.2344161545215101,0.20937666489078316,0.21335807050092764,0.1666039156626506,0.1980687706076307,0.20448979591836736,0.2001013171225937,0.20454545454545456,0.1841486359360301,0.22764227642276422,0.26938592559390406,0.27268220128904314,0.15610088616223586,0.18228105906313646,0.15611814345991562,0.17581499024797995,0.24644093882262408,0.22179456338705797,0.2562814070351759,0.1597960050998725,0.1789786812097174,0.22330097087378642,0.20434782608695654,0.23249027237354086,0.23935418768920283
1427846400,0.18159509202453988,0.19434914228052472,0.19987369750552572,0.2302661253946775,0.20647219690063812,0.23645634161886553,0.22100760456273763,0.18705242050988255,0.193505923650724,0.19362113402061856,0.26166618952190096,0.20911413969335604,0.14056224899598393,0.20409580006942035,0.17297664928587622,0.21242294926505453,0.2695462001093494,0.14342471195868098,0.17370892018779344,0.22763028515240905,0.23734068205304856,0.1601423487544484,0.2226297968397291,0.2418558736426456,0.14039408866995073,0.20900537634408603,0.18717237126117792,0.16023622047244093,0.1824022346368715,0.17748344370860927,0.2018819503849444,0.18494835218888342,0.22340072920119325,0.2677514792899408,0.22577927548441448,0.199583477959042,0.20104712041884817,0.19209370424597363,0.19610670511896178,0.23576485072329947,0.20606372045220966,0.21626297577854672,0.1704052780395853,0.20763610652839973,0.20576461168935148,0.20385232744783308,0.19376770538243626,0.1903210795718939,0.22768974145120935,0.2741861531407611,0.2846460618145563,0.15042235217673813,0.18372319688109162,0.15892174612753973,0.16922219124616672,0.24251805985552116,0.22789783889980353,0.23035714285714284,0.1708729830368225,0.16869227029654837,0.21513706793802145,0.20525830258302583,0.23288331726133077,0.22663408674404398
1430438400,0.18480725623582767,0.19136690647482013,0.19162995594713655,0.23412517131110097,0.19704902427415516,0.2391536653131011,0.2119071644803229,0.19122068550811785,0.19429347826086957,0.1923725953425582,0.2620305164319249,0.21247960848287112,0.1395973154362416,0.19171159029649595,0.1740073768713387,0.2120942641173855,0.26696961090599264,0.13568464730290455,0.16712141882673942,0.22622043281328635,0.22813688212927757,0.1543878656554713,0.2158252977878616,0.22963340122199594,0.14073339940535184,0.20243204577968527,0.1952720207253886,0.14880251276010995,0.19165196942974722,0.18486590038314177,0.2440147329650092,0.1801848049281314,0.20767946577629381,0.26692015209125475,0.22268907563025211,0.2007323568575233,0.18128025820333513,0.19441069258809235,0.1918918918918919,0.2403126017583849,0.2130242825607064,0.2177858439201452,0.16786060019361085,0.20248538011695907,0.19410004275331338,0.20351069665386726,0.18670694864048337,0.18878851053972667,0.21903959561920808,0.26257498846331334,0.266735324407827,0.1544574982722875,0.17397806580259223,0.15823152995927864,0.1662604928242621,0.24153723616089207,0.22664316293125158,0.23850085178875638,0.16472617507546355,0.18054162487462388,0.22892690513219285,0.20774818401937045,0.25164890918315574,0.23623559539052497
1433116800,0.18082033506643558,0.19880100560819958,0.19763092269326682,0.2334448160535117,0.19765301426599172,0.23390514631685166,0.21130104463437796,0.18589920132194987,0.19662921348314608,0.19194543683013965,0.2593984962406015,0.20737527114967463,0.14201680672268907,0.19395134779750164,0.16630481980026052,0.21585311240483654,0.27877307274701413,0.13665594855305466,0.15848806366047746,0.2208955223880597,0.23727693324520818,0.1634567901234568,0.2180603948896632,0.2344213649851632,0.14319923371647508,0.2157676348547718,0.18756169792694966,0.15584415584415584,0.18762142658895364,0.16844207723035953,0.22337662337662337,0.17781007751937986,0.2102496714848883,0.25036075036075034,0.22378378378378377,0.1934404283801874,0.18199900546991546,0.18344709897610922,0.21098459477561957,0.24079885877318116,0.21254162042175362,0.1958041958041958,0.1623364658190529,0.1998179335457442,0.19807538091419408,0.19805028219599793,0.19485714285714287,0.18826619964973731,0.24222222222222223,0.2540947321823816,0.2857142857142857,0.14967741935483872,0.18940137389597644,0.15599622285174694,0.1699738903394256,0.24384373264210332,0.22582872928176795,0.23667711598746083,0.17416666666666666,0.16992611907866145,0.21561119293078057,0.2071111111111111,0.2418558736426456,0.23385518590998042
1435708800,0.189159891598916,0.19579023770640538,0.20333528379169105,0.2396798652064027,0.19573105656350054,0.22488584474885845,0.211864406779661,0.19616258520575613,0.2009966777408638,0.1882093316519546,0.2594594594594595,0.21700654097729896,0.1388101983002833,0.1851506679092886,0.16894609814963799,0.21858168761220825,0.26891405043746786,0.13540510543840178,0.1503388786198398,0.2193624557260921,0.234779792746114,0.1658151416627961,0.2231339332980413,0.2411032028469751,0.14187741105872267,0.20838627700127066,0.19349005424954793,0.15097690941385436,0.18267367838361473,0.1831968456172278,0.22138047138047137,0.18240442192538,0.21341644404867913,0.2589779005524862,0.21120040180813662,0.20490480800258148,0.19606879606879607,0.19543354172329439,0.1889168765743073,0.23827193214948317,0.19702066314271985,0.20729684908789386,0.16273421235253296,0.20039121930015213,0.20773694390715666,0.2,0.19933738266151296,0.1882229232386961,0.2241112828438949,0.2529313232830821,0.2858551010349926,0.16159105034182722,0.18365591397849462,0.15749559082892417,0.1645632269240287,0.24495042232831435,0.22470404288586107,0.24486301369863014,0.1629013079667063,0.16865808823529413,0.21986013986013986,0.21004366812227074,0.24496056091148116,0.23326258923403434
