month,ratio_quantity.00C,ratio_quantity.00D,ratio_quantity.00J,ratio_quantity.00K,ratio_quantity.00L,ratio_quantity.00M,ratio_quantity.00N,ratio_quantity.00P,ratio_quantity.00Q,ratio_quantity.00R,ratio_quantity.00T,ratio_quantity.00V,ratio_quantity.00X,ratio_quantity.00Y,ratio_quantity.01A,ratio_quantity.01C,ratio_quantity.01D,ratio_quantity.01E,ratio_quantity.01F,ratio_quantity.01G,ratio_quantity.01H,ratio_quantity.01J,ratio_quantity.01K,ratio_quantity.01R,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02D,ratio_quantity.02E,ratio_quantity.02F,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02N,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02R,ratio_quantity.02T,ratio_quantity.02W,ratio_quantity.02X,ratio_quantity.02Y,ratio_quantity.03A,ratio_quantity.03D,ratio_quantity.03E,ratio_quantity.03F,ratio_quantity.03H,ratio_quantity.03J,ratio_quantity.03K,ratio_quantity.03L,ratio_quantity.03M,ratio_quantity.03N,ratio_quantity.03Q,ratio_quantity.03R,ratio_quantity.03T,ratio_quantity.03V,ratio_quantity.03W,ratio_quantity.04C,ratio_quantity.04D,ratio_quantity.04E,ratio_quantity.04F,ratio_quantity.04G
1414800000,2.5603991596638656,2.9847942474874496,2.253117546302966,3.20139796653208,2.4251043322734493,3.572507138150671,2.578482563011667,2.0890653458231014,2.601346579405811,3.3101197587342295,2.69879389297679,2.5520775427283477,1.596209706985533,2.2596976990311495,1.960805409563566,1.9406992353936847,4.044089902204939,1.5423809828859767,2.0078615502235673,3.0956260670381943,2.089347418914157,1.8858591479626539,2.187911138930908,2.351805389507244,1.7898913141808506,2.4730124382763754,1.8627755355479667,1.9036965579524232,2.6102985142329302,1.9789250781486338,2.3051335421246137,1.7543777132885883,2.3530688747523842,2.9023558198931934,2.1884079564925867,3.071579618887853,2.4281718789727935,2.370900154384196,2.3271598952778048,2.2985637874842104,1.7149337537687053,0.8223209648565988,2.7612880879763715,2.638609890146316,2.105480016481253,2.5724058653657442,2.0196263071814444,2.5651485504490736,1.7016987341021614,2.5256687705044425,3.0072631560435443,1.657317695053544,2.8518393520081,1.32131172073218,1.6081272054418336,2.9689767094680164,3.686975004598501,1.6418563922942204,1.1973277395515174,0.9408555971658046,2.8686644917314967,2.1002803927630946,1.6307939883329985,1.6385228086678778
1417392000,2.963685474189676,3.565750703583492,2.4412108405769257,3.8054997150141467,2.7356170508744033,4.365253678893039,3.0748404563914127,2.4589673041897555,2.9073873534535535,3.601503540312947,3.3534518175107637,2.7693831552774943,1.8951465072337066,2.6233741822386945,2.2970203288988826,2.3638592190509544,4.390345678683518,1.867611477679825,2.401711315844344,3.7256404173650632,2.243884949898932,2.306312990787114,2.489292275949205,2.8625793523835186,1.9191253440856053,2.725194627705874,2.1303018092702812,2.2936721331663965,2.9855546987435093,2.5965513764243218,2.480206975703698,1.8578530743940813,2.7639837029628502,3.500687635071175,2.55469467828851,3.8985433624345824,2.5298754131706067,2.7411071552348845,2.900134869493931,2.75702902053737,1.8762850478060833,0.9016677246234633,3.2006568081305677,3.072853477595019,2.196126905644829,2.740628592256147,2.273628388759479,2.8693710200441123,1.7728499006848302,3.0733401038980377,3.681405968801844,1.9431953394217543,3.0374620317246035,1.6138028609714787,1.868982064078566,3.449827927950595,4.079380326595681,2.024956217162872,1.378646300632426,1.1126410292325948,3.383552990247406,2.505410620808768,1.8247650794563066,1.836805587577968
1420070400,2.559223046131636,3.256467706695241,2.3008408743195323,3.421859039836567,2.4558048271622575,3.735109341206356,2.667388278954693,2.173077126599381,2.40285757928255,3.1843796572280185,2.957159526587765,2.5391985622987066,1.7398844581583128,2.377098309120637,1.9915566575085442,2.2873161022186967,4.115755057195262,1.6610067573895082,2.1528276117502725,3.4839964811247994,2.1031241121172077,2.1128196257467455,2.1223441783000427,2.62938066592289,1.7653335057712831,2.4783650916182514,1.873616640882447,1.9408303467822265,2.7509976484735668,2.249269512938555,2.457957272347495,1.9065508335289976,2.616688053678824,3.130686075136466,2.308028775907158,3.3944612327689687,2.4281410101575114,2.5125628140703524,2.4303904475088496,2.388983887596283,1.6768320772448362,0.7068004298500575,2.757344110780543,2.863088689474174,2.1630718082377327,2.469343659679547,1.8344075359444718,2.7268783440411504,1.7830908487749397,2.789178411971196,3.0648371585084475,1.7780045377767988,2.7727912484302966,1.3949546298680597,1.6628228125622853,3.1988388159272025,3.8168094738517935,1.757924286609796,1.2306692779344746,1.018467870073715,2.936162151922712,2.3238376823308573,1.5497550098604502,1.7364809669118373
1422748800,2.343610848105894,3.0372823802830617,2.2810742001415294,3.149472250595845,2.344036213030979,3.5256960417453382,2.5385289418071233,2.081356338788368,2.367607834843197,3.1494504470938907,2.747124520753459,2.2918412470847174,1.5765943310172412,2.144689040475909,1.9513502646920864,2.087784272025151,3.978415545060651,1.6265051333487766,1.7284350717995018,3.4026128035901824,1.9579745772133768,2.1004639554207416,2.0240339575068527,2.3995200959808036,1.7653335057712831,2.42961036850445,1.9362904369683036,1.9202924595146897,2.54508465083333,2.1862058817346703,2.1082084114601045,1.5449636064803944,2.435027287766114,2.872025402261943,2.1684302612353537,3.3708064506590802,2.3200823788154232,2.3631459331084224,2.359944347581057,2.3983280227498542,1.755145663270007,0.7572861748393473,2.600422088215797,2.6013016449504938,1.8798612678802307,2.4202373937200106,1.7414476945959345,2.509967566674241,1.5165158049381546,2.762665309195804,3.1352931851408257,1.5576865841827172,2.7727912484302966,1.313099101465044,1.5973349278209625,2.9643689550739,3.5106482861096713,1.4172412853288276,1.1619517040396563,0.8830194576853954,2.7682584511529384,2.1908950231586113,1.5354385663513468,1.6123371378563573
1425168000,2.9342007818285794,3.2355929137036052,2.4273475890587504,3.455907388491657,2.8376809254441255,3.947955645576571,2.8349054172465338,2.3847404830863335,2.7024804070170485,3.312453427719822,2.9704950825137524,2.5896796470362555,1.7961913985517857,2.4994189768283883,2.0237217717617106,2.297049362228138,4.186639966684092,1.720152398602191,1.8673271757833902,3.5653801586594165,2.1865078874874935,2.1128196257467455,2.171499288696638,2.7471141285761536,1.8752626984383594,2.673383984073458,2.008860095594032,2.053788726753679,2.6974602690871055,2.4006222278278786,2.409381041668691,1.8783752054472882,2.516194864024984,3.1842020764208496,2.404196641569956,3.7906788331095975,2.3645771093680477,2.536154953169605,2.5360595974005387,2.49488408600342,1.810425841640716,0.8294086676811899,2.834203876934705,2.7868722081571535,2.056354793030558,2.770996436288128,2.1194843827466534,2.6958910901315907,1.6586891616511066,3.1868749536020697,3.2292345539839964,1.7702740832647257,3.017201419264578,1.3250363660238171,1.7966458813815103,3.575665378012868,3.763741534643159,2.0849799678395255,1.1744458083841687,0.9403245552343,3.267664330365599,2.2493897931943994,1.710814999337864,1.817710879750608
1427846400,2.771561531475014,3.350392618698878,2.507149137746655,3.476490277063678,2.815019652317108,3.819819819819819,2.9969064191802013,2.3015973720199074,2.5886358300070436,3.502290183098099,3.0414050359544658,2.472044748541192,1.7703889797501227,2.3897776043698795,2.043565714163276,2.1794759527909933,4.3554314792564846,1.7824695844525202,1.9978247622279985,3.579034433712494,2.1287573803616704,1.944828608120122,2.2835609658681433,2.742225231829959,1.841965797603506,2.526175565140402,1.9952797007409167,2.0884754129485477,2.6853199766422393,2.2527066101808892,2.2900837433165457,1.761866829108289,2.6044886855447014,3.2328933502420205,2.49296914485577,3.401159351709452,2.4367956137678957,2.5768741259840047,2.3911457280247554,2.383033794903543,1.8450863647657523,0.9040218122382856,2.8918746001279576,2.9225022723201555,2.107645751494624,2.671696843050082,2.119129793601715,2.816620124716357,1.6178065387829115,3.1626155571068937,3.347265618130339,1.7885217848134027,3.1754855881807917,1.3502219320479456,1.726550766850226,3.2752521944189694,3.789038735571643,1.753622794377532,1.2924303636642436,0.9012682688636491,3.107434601843803,2.3607802776702016,1.7230062356416147,1.7009037866122227
1430438400,3.0524630380434274,3.2390607767483446,2.4120913505335118,3.4901102193832223,2.572666967018284,3.8404118404118397,2.7068832173240525,2.2416782980163266,2.5181967598027706,3.3216396079299773,2.97152592681328,2.6230861792056235,1.753528132323931,2.312556899466771,2.148020580286956,2.3205581015207675,4.152236907201922,1.6145915626481278,1.8898342345399985,3.474678138129084,2.0391580131185822,1.7596068359182055,2.202522046927322,2.523966488888391,1.8355027597171778,2.2987385367676323,1.9821312348381759,1.944796514760441,2.681207694901593,2.4334274762961474,2.571492338893579,1.6447214282367273,2.403548905651045,3.1346562594888097,2.465062773831265,3.566781024488347,2.1385419839577624,2.5140235375453703,2.496637451319965,2.295925509972343,1.7760681715700257,0.8678609397487541,2.773512476007676,2.7566394872849593,1.8616170645497265,2.6015735663296073,1.9146523573769882,2.806290222058473,1.5407681321742015,3.0092445685515425,3.036573713119992,1.7267154164397214,2.9396405047084784,1.3946596158874982,1.7464615664679377,3.381175244110817,3.6747142909638777,1.9031565210298795,1.1954198521059105,0.9350333625098375,3.1676895664224918,2.2758982901584637,1.7693811446754468,1.6917344939620225
1433116800,2.9307390518637817,3.5765354226609003,2.511109878880536,3.565019902140716,2.668986623996022,3.977691977691977,2.8680072183552463,2.3791397030833656,2.6708147452453623,3.4440158040116082,2.984836233316363,2.4065934619199387,1.8996554766842586,2.3979060996228383,2.051600703865098,2.3448826099224527,4.536539684783377,1.6787802180439249,1.8435525798165702,3.432162610298806,2.2183567476047603,2.0436135532944775,2.173579575877029,2.6526831834436746,1.9324483280120992,2.534298316153715,1.8736563911405644,2.093606802169551,2.779902456677112,2.126622284984198,2.503566126168088,1.7196944847945268,2.4731049833065413,3.0989336810330967,2.5673861342544493,3.4189045309357624,2.3225708193725256,2.5336643464324435,2.769157736499257,2.625692588640457,1.7622645329308806,0.8100035437655039,2.818298144593729,2.912550505218044,2.0256361891796586,2.7067584814103194,2.1129335076555114,2.9612387619267326,1.937812227772938,3.0356878424403964,3.3414035067150496,1.7923846828367578,3.2512929364397496,1.4117510327488645,1.851704364447276,3.671069906425347,4.005438577150627,2.0526902476822273,1.3080772203672004,1.0155501242815181,3.150473862257152,2.472187886279357,1.7479773405059857,1.8262174528316322
1435708800,3.25793713768285,3.750030410348555,2.7590423145784615,3.868919116472143,2.8458375358833123,4.052261141146906,3.060448693993788,2.7217794903231454,2.833010424775963,3.4793859495751303,3.188267176789414,2.83314579649574,1.9217516514177821,2.413659042311929,2.248568545202919,2.366156671638673,4.605593702897339,1.806880958140591,1.880061333148409,3.5809550241300085,2.236846570837073,2.200226802090524,2.4398361865620886,3.024992465424671,2.139583589199951,2.6586043948027522,2.1025190929693327,2.178950822361675,2.7102719306170378,2.5316880155589834,2.5439631657348474,1.850251138885644,2.7767371986236045,3.3480050353995727,2.603126847492671,3.753554054133933,2.5276040973792733,2.8174312393954475,2.6312327325351927,2.7917347261988312,1.883628511703765,0.9025335923003055,2.9932762972725433,3.061831054671286,2.203619352455989,2.7941155925620644,2.232819351925729,3.0762990918902564,1.7173380076510374,3.1832699138830614,3.3859913365325123,2.0066450823689213,3.5925221693112794,1.528348032059368,1.891256989118873,3.7116281916802785,4.101050537498522,1.9304237482619437,1.2812878969732304,0.94925740653565,3.380834197180918,2.545094739961162,1.9841903686902567,1.8401434368217426
1438387200,2.837859283253829,3.3851062276918373,2.4454245550796148,3.55274207092565,2.554115912793856,3.774568118784047,2.886486347177299,2.2208599702250633,2.475957458017009,3.3977923092165847,2.912614910462829,2.446351068959974,1.7592711910938297,2.31241495496663,2.122755781364184,2.079497033801544,4.182496099568971,1.65877596157169,1.7105476063891263,3.2880028370106533,2.0825812900896885,1.8674193866482598,2.2256631405293548,2.773839954457678,1.7646716611830413,2.4964943707294136,1.9092969333350795,1.9328575530125918,2.595290697196921,2.414324994970156,2.3891973457661875,1.794182922555776,2.587501979245918,2.749828135741516,2.4886016473057166,3.245198701920519,2.1728526451155155,2.605830005838626,2.6224619567600755,2.5929905410189367,1.8790342958215607,0.7653484862706589,2.795426478049838,2.7928415585450668,1.9040584348967948,2.7941155925620644,1.818417976360566,2.7703877855458634,1.7469472836450202,2.9461057646699196,3.240043434095766,1.7442376485206776,3.2812263373100676,1.3503545322450632,1.7718091792797863,3.489041793378613,3.9094507608957088,1.8224280140934435,1.162823322557214,0.8716614332493571,2.9334973568414577,2.4868909101491603,1.639885420992663,1.595095386095274
