month,ratio_quantity.08N,ratio_quantity.08P,ratio_quantity.08Q,ratio_quantity.08R,ratio_quantity.08T,ratio_quantity.08V,ratio_quantity.08W,ratio_quantity.08X,ratio_quantity.08Y,ratio_quantity.09A,ratio_quantity.09C,ratio_quantity.09D,ratio_quantity.09E,ratio_quantity.09F,ratio_quantity.09G,ratio_quantity.09H,ratio_quantity.09J,ratio_quantity.09L,ratio_quantity.09N,ratio_quantity.09P,ratio_quantity.09W,ratio_quantity.09X,ratio_quantity.09Y,ratio_quantity.10A,ratio_quantity.10C,ratio_quantity.10D,ratio_quantity.10E,ratio_quantity.10J,ratio_quantity.10K,ratio_quantity.10L,ratio_quantity.10Q,ratio_quantity.10R,ratio_quantity.10V,ratio_quantity.10X,ratio_quantity.11A,ratio_quantity.11E,ratio_quantity.11J,ratio_quantity.11M,ratio_quantity.11N,ratio_quantity.11X,ratio_quantity.12D,ratio_quantity.12F,ratio_quantity.13T,ratio_quantity.14L,ratio_quantity.14Y,ratio_quantity.15A,ratio_quantity.15C,ratio_quantity.15D,ratio_quantity.15E,ratio_quantity.15F,ratio_quantity.15M,ratio_quantity.15N,ratio_quantity.99A,ratio_quantity.99C,ratio_quantity.99D,ratio_quantity.99E,ratio_quantity.99F,ratio_quantity.99G,ratio_quantity.99H,ratio_quantity.99J,ratio_quantity.99K,ratio_quantity.99M,ratio_quantity.99N
1441065600,13906.51955544983,11120.354718465605,13235.029965022002,12606.170847531852,17189.607431162225,14664.506314699092,15666.546980710797,9938.633662432398,13593.127556468167,15279.89916688549,38621.66499893633,32538.032015765577,42691.04423270228,44837.43386381423,36364.00531529163,27854.607757363658,30072.945859197687,23848.766367266577,20946.272926801677,52382.67454766857,38147.51106794131,25319.138441980114,17952.23366375804,54321.631196444294,29913.12734360104,39236.33807992649,60342.824266319934,33578.637501754514,37271.04501067446,46567.06910849063,24457.42447724755,31708.286984776958,37332.94393406676,31298.818509024055,30788.01975826341,23166.908745528555,32802.365626827916,33877.232546878935,50615.103868702936,32830.3142222588,38698.00743520257,42555.505018886375,40228.26034624963,41875.71480573931,21135.046434451535,18917.682477342547,31928.229638049732,18678.876795486613,30313.085630041674,36722.40123534708,35150.50550672742,40228.41948125595,45376.25914518274,47531.25649877302,45400.01094280233,32941.881577595435,33489.56631828466,31669.9744834521,18078.50887283648,32560.62813476262,33875.93287124952,31877.271075825884,30953.43879036881
1443657600,14844.651564816724,10804.710323493946,13257.221242619642,12490.263149544191,17614.91419689554,14665.022485351476,15953.495343549637,10101.164610684156,14347.466572749572,14874.067134458564,38977.64894699758,33300.17043680871,46605.44554909898,44537.770640389994,35637.956161231436,30498.192215601346,30320.9069217018,25569.867413798882,21613.39839447358,54398.472588857054,38890.84518350184,24783.561804184927,17951.403279568563,53817.17499800366,29458.40891094335,40508.03002563164,61811.518230598456,31528.2103205241,38174.77675051254,45374.40616036298,24162.182214483495,32229.09035970704,38096.02549416151,30900.59926728731,31342.42646245866,23763.239006674525,33631.50625457279,34731.38963304065,51218.117481674155,33562.08166617377,38164.69314298073,42874.747675962826,41224.879648733026,41489.95438203181,21505.219003221035,19591.31292718035,33151.34372347302,19203.263900153182,30330.93485671152,36598.681418476895,35886.52263543521,39563.16066446389,44460.357187156114,47649.53047201981,47767.408151760974,32998.950619090836,34126.58984662889,31215.780183953695,18790.92985231893,32825.547214174745,34907.06381616769,32348.648274321462,31735.675586654397
1446336000,13303.335084208215,10012.692382854391,12664.606045090164,11494.747435368567,16512.436514104473,14872.934211284357,14597.647829284753,9388.498263798374,13654.130727680016,14907.614147544096,38736.94276990527,31024.729235254963,39894.23898175944,41743.21151267581,33262.72076489724,25460.65492472085,28070.00555990996,23251.37345820265,19456.458368273856,49606.765555023914,35319.44503109395,22837.900614325135,16278.419321353345,49941.52918629721,27828.229953016937,36314.928139875505,58758.39915928373,31963.273599089778,35858.16856568365,44647.53522361471,22350.232627306203,30278.99213479093,36372.07097634907,28961.199735146565,28861.578467533658,22213.8146839419,31623.080999512244,32617.69233793664,48187.079442045004,32390.80686364978,35809.78230586199,40815.241735759664,38709.28051788763,38512.454685099845,20891.545405658377,18414.620783009068,30865.89114104966,17535.372127602044,28568.592481924297,35083.63831694546,33618.962909412825,37335.02434233687,41610.2169662915,45980.57377011356,42958.339195117755,30748.5174750461,31526.991699347458,28481.342408670862,18588.88715660271,31529.464038291964,32699.07894190932,30412.838065452925,29515.194240812914
1448928000,13812.55403886942,11446.542804440356,13476.66864009472,13106.979514680615,18771.59675691571,15231.037918402066,15808.805644833566,10144.967622185843,14530.263036115766,14534.432391428032,41707.37571439756,33277.41081514238,43990.52197222146,45648.382134356136,37728.416051733715,30436.196756371402,31377.665069479564,27048.216638574802,21863.84936517794,55852.27391250585,42250.94547334901,24514.02549577492,18550.106954361567,56613.89313662858,33289.626775062025,43144.90479677772,64162.78048814436,35990.97687837784,39340.323884245394,48962.346324050224,25412.11401809915,34025.55381174008,39711.97348758055,33032.82610989235,33347.73747791019,24563.30207106399,34988.832107145754,35713.81590225321,54104.48369182245,35541.99193350124,40806.68994159636,44843.02489740737,43557.87460740114,44145.06487316813,22605.91918950913,20476.449863206963,34925.37780605026,20136.435928629347,31769.378203792457,39496.285485913286,37837.3405767757,42599.68143673138,47394.5871438613,50336.03233859543,49601.89014975122,34238.86368293184,34671.988982672454,36158.17363330166,19532.29257432774,33453.53424024856,36339.49407002174,34301.92605830449,33271.65593097868
1451606400,13752.760356841392,9835.79177540417,12432.694525412731,11719.422332380507,17468.024121657058,13984.639717388536,14865.821484016371,8892.721222213277,13256.580085692613,14907.301740767425,36499.130841121485,30663.595355340763,41460.06753041368,41480.709004818076,32485.52971729673,27914.316600647067,26916.206141784976,23266.539163959907,21149.315439269198,50628.07391117786,36759.84364803151,23226.589673218212,17097.855471686762,49777.25453903143,27585.670799144715,36630.48248970519,57143.15298585608,30766.674101711407,36561.9515989288,44172.264441267995,22380.78083749843,28796.66502020657,36254.96856780373,28907.52188298665,29363.91832949325,22103.434818764366,31234.308846185537,32566.837756406843,47200.032171524465,30935.264505392537,35113.45090166487,40871.373344583895,38786.42019514818,38160.47009146631,20949.82609539752,17836.811429221918,30727.048018903457,17671.60769210076,28046.810278022655,33702.00385262037,32872.211054500505,36350.96729952428,41719.25966104074,45167.04069260876,41926.79353939453,30467.16591924974,34675.5412219239,29439.51150526548,16946.189801465804,31194.820657717522,31015.315651849072,31123.624022099542,30181.786804127976
1454284800,12850.94761581621,10048.821166616754,12269.009902880494,11352.633878496223,16837.9350812795,14778.338717368388,14446.875753276023,9138.605656451251,12639.92299965149,13732.108917656362,36735.110591900295,30099.082139051818,38251.94670277983,40734.50635487623,32902.72163169002,25407.23435798837,28015.34953857753,23972.097343012665,20311.95579113567,48210.01877279555,36014.89710201519,22688.286057651334,17163.726198319775,50066.43390602998,29349.94470133455,35976.80642104879,56020.49601373898,29555.99368246501,35083.31108223061,42740.64116146754,22201.922721724055,29812.02020655591,35810.28353123974,28233.72390874667,28697.52717036909,21665.126449151292,30913.27031807723,31950.50063934803,47366.604995671274,31762.11227388943,34977.227337233046,39953.995439938255,38473.215351862185,39860.15543160502,19756.698395022602,18399.820061851366,30625.003052418502,17059.536572899193,27865.15041776191,34518.96718972232,33286.8924849467,36418.57216926342,41616.59940325719,43953.33004485546,43540.617511126315,30638.612033960864,28749.109423089514,30471.473202960096,16830.11312254557,31094.515487842407,30132.820439843228,30668.28991819776,29303.49414790865
1456790400,14010.222744500901,10662.548094063288,12622.575576289099,12318.076582118176,18081.440062926064,14176.43337340579,15051.268575244152,9506.943453672127,14112.196724000083,13545.189299742027,41978.72741433023,31591.610432245125,42350.03294720721,42247.70103007145,34388.57448821642,29263.176507833552,28953.413603018973,25430.570564212856,20792.948235028758,53060.31699206179,38100.91655773049,23096.021086545195,17153.750557024243,48101.625443454286,28527.548215169743,38407.27925367152,60996.63450663909,32122.88155297807,37778.16413634215,45950.919728691966,23273.774186783845,30835.431971261794,37496.875786992794,28755.901202568755,30167.969558318473,22416.477473951963,32544.84820166235,33583.57284011902,50386.384141540475,32904.88873598534,37850.56496832925,42710.03243508495,41482.79878411886,41736.355908002195,20935.383679890983,18879.460678847205,31964.91945206268,17930.440650304437,29577.80621390473,36683.86900157396,35398.10766944571,38165.50612020645,44492.30632150107,47117.50699569884,44627.6799775028,34044.87315841218,35676.55949184729,31763.88064535281,18021.91551975268,31644.68206409613,33475.58360163887,31793.560784908754,31428.631220106818
1459468800,13776.625091227079,10473.698840091583,12731.28397286914,12555.565302495916,17374.650575593572,16737.901707610738,15361.200987294389,9611.948927720003,13325.365387073238,13994.639047417739,38495.13073163163,32188.097562859435,40896.6652137986,43495.51209416634,36050.66992270853,29609.128164909776,29379.272293994145,25777.02082221036,21453.97236265588,56067.66150500543,39219.89056050492,24375.734989823963,17498.024735117215,54094.654823543424,29081.954398077705,41010.52031180684,62747.630196921324,31662.53820705527,39639.99261901833,48475.77246565561,23733.040546857246,31295.078623682137,40196.217745618196,31217.613292286318,31290.46576481326,24651.594040858756,33065.59532614643,34776.8611560554,50514.90416213707,34421.64330016223,38571.71911343662,42197.45027070682,41116.63318687954,40800.08459970256,20961.861522658568,19260.347546259047,33346.81706418887,18742.755144897106,30300.529009895028,36530.635598312765,35685.70597067172,38735.1119233213,44609.67285897204,48162.603735156816,47034.316198930595,32743.11182080672,35346.66917104933,33770.98490155295,18588.916950375882,33783.66110000374,33559.61944266421,32520.50020938583,32265.400482850924
1462060800,13136.430407711076,10476.635603322677,12171.255197710632,11659.901408069567,16681.556018666764,13983.934023828057,14710.74275680422,9712.961064884967,13445.867137220628,13397.091054275583,36350.63154627978,31109.39217913771,40823.381641196065,41731.91669900402,33284.255457031315,27310.53521863154,27154.161571115495,24283.272045737678,20334.23840017975,50830.945864154215,36728.969568912675,22447.43925185993,17168.3848012084,51679.2220635204,28036.19823090564,38494.755235258446,60357.10871364676,30325.15507569491,36015.72690367819,46427.66710078562,22700.857122525224,30383.873180090366,37462.563496584466,28757.83815852781,30215.514698041774,22469.070919273054,31991.39974974165,33387.006429518246,49520.28200689271,32588.564992491232,36059.31545595121,42801.160599443625,40294.78007579225,40385.85753633323,20667.03276417325,18158.1536888931,31107.425927458196,17932.80849276631,29342.22172409025,35764.627418950215,33992.78780813081,37693.37778597783,43247.29254222602,44960.11132665802,41329.73649072961,30978.879750342694,33313.96008231797,31322.382666422393,17696.587184143482,31335.479232493373,32712.969094922744,30962.32008411073,30136.301825275816
1464739200,12762.861538663848,10845.00624420519,12137.1604294139,12867.835848494964,17641.44966640245,15025.70163709779,14955.869730150587,9946.135292931278,14350.089754319712,14209.022100096288,40167.56691752658,32049.980787364064,41862.31024181171,42379.574181865224,36219.390242938665,29654.312273660416,29003.286592187324,25942.17198344901,21978.574991573973,53200.37547469963,38030.16961090061,24618.264593787295,17667.20295774417,49512.76131246405,29323.9749011049,40924.33704833731,61723.23282068405,31802.699575676947,38727.05818673884,47588.14505174419,23256.87273346292,31616.216022376822,37588.611808128495,30289.873639353034,31926.156857429454,24117.312648954012,33683.712904516826,34164.66063810888,51194.25670277897,34151.24471457835,39068.5086780815,43331.09921928748,41273.02730664691,41779.29611865626,21186.13234342614,19633.807126969856,33065.937560971615,18540.057100985647,29914.23071545897,36459.44441008827,35209.17938822722,39546.37249557329,44514.24859764784,47869.36259037227,47358.021668485584,34495.14502581154,36161.27658184432,33391.41651668804,18252.748227710017,32680.539441775425,34004.1601390966,32607.15885702065,31369.458685627626
1467331200,13552.233431042878,10321.52839168748,12558.194139736046,11998.146175729058,17488.325685793363,14255.942431611149,15250.433611386457,9641.355882466501,13923.31798305661,14152.92908725892,37889.46139440973,31818.843523435815,41287.8101464079,43268.233404932056,32855.15524157008,28209.39195653006,28869.684726398296,24903.536526554428,20650.9257466098,51889.775519798284,38620.512306511766,22318.587594016735,17867.375839874756,54045.060580166835,29562.582132204167,40133.348357146075,60205.36566776372,30887.577943229415,37315.24277419766,47864.105986178736,22439.676211542726,30852.604627157052,37864.94587962257,30386.588816528194,30744.388931341735,22572.89269772175,32852.596285311374,33396.88739751596,48886.310289973575,32900.13682885255,37825.14449777544,43076.738833195006,41371.74449232785,39931.43152174446,20994.327633339162,18776.957283171145,31701.77094296448,18256.20702436176,29554.78718794569,35628.1537758163,35170.94269504011,37970.698208118534,42939.61555857954,46898.34080738114,44266.04373177842,33244.76858793076,32495.29698049462,31934.858694483286,18470.214882008815,33252.13738222852,31792.18044400779,32553.273964032323,31187.797291080784
1470009600,12998.856242790245,10743.382027237176,12480.507335559763,11708.429619842434,17527.42493289872,15003.303055598637,15135.368357269166,9566.858926342073,14216.184750952129,14497.632277523522,36176.24864173366,32486.31801339558,40646.21109976166,41605.820149531166,36183.46953088676,28458.81988290667,29186.79898021013,25901.032022749067,21690.99024036535,50905.52866636749,38024.592673222476,22735.74410546777,17798.812270325514,50380.483653480456,26470.43344944828,40285.728579798975,60621.92676251516,29635.100314994448,38984.51918782425,48184.10416943254,23256.53448148577,32472.835311805753,38980.74446431289,29815.551531044675,31130.93961763605,24992.75021915904,33608.58459865046,33905.09861642626,49384.98199081716,34087.58641543063,38328.44289565389,42929.30873581198,41764.12765642413,41006.13818355308,20688.06636421799,18827.520247561508,32480.072918184313,18566.950411645124,29671.2234021871,36773.2254806369,35894.59761560683,39226.215935065164,43594.44159514848,47121.60758719339,45522.90172497571,31663.478314534535,34289.6448183897,32496.18367566405,17716.038191020834,32335.076418293524,32895.977178165376,31681.203359823216,31774.790149309014
1472688000,13340.119016107368,10559.749210687525,12693.126890547344,12700.180483836899,17908.543444479907,14899.82711006556,15545.01496744704,9828.885594038382,14784.014636696287,14734.510994186543,40775.703793898014,31800.725904330113,44309.72752241517,44050.623218637695,35607.201691896706,29853.61190831516,28606.135049750956,25181.501416273575,21850.821709895197,51082.82421950125,38327.69511086172,23546.915828614907,17847.189490965233,53174.760321842936,29677.477524457143,41337.510614323684,62238.24645764768,31472.855532090063,37587.44337395521,47361.216660960206,23070.13872270364,32600.909050108836,38370.8929386699,30762.094419854686,31774.670171429407,24490.584373708978,33441.47698398144,33906.73532340801,50000.586366933334,33473.41605307646,40569.3484559581,44514.769260163695,42167.84002618434,42516.554152417906,21190.057181701857,19344.240888833472,31854.92266515607,18393.161367133536,29825.460466252014,36871.26334843317,36251.049831948716,39372.238967582634,43898.789525893095,48173.29074275937,46763.056608357634,34116.12377069713,33859.93834972815,32987.058931067855,18406.917504765664,33880.13132674484,35241.49537467226,31656.24509138346,31788.764167497553
1475280000,13272.850783731847,10430.614390300241,12181.033803100716,11801.657975184324,17210.52931907297,14138.38664536825,15038.76052821413,9197.52956602155,14220.867705088263,14392.49146757679,37489.34148258906,30670.189940689696,39168.36596204386,40258.46145503561,33848.360717754935,27128.284034539774,27984.700397233843,24664.446537604857,20832.939697586822,51154.95157145682,36896.38684983753,22710.34886473144,17298.02482493149,48538.532127313774,26924.6930323294,39822.923354373306,60933.83227433672,28964.992002723997,37738.802591062886,46888.466889940784,22463.4267596844,31509.8544409003,37323.54225762214,29976.106765641878,30769.57262181812,23307.017261961733,32527.11447585123,33783.72285923397,47979.08369703016,32676.66307065978,36988.66685451631,42315.439339048506,39929.42191746134,40107.976264211815,20928.47624386214,18821.671677918348,30960.469580668214,17567.730749799135,28706.3548123536,34638.34504890689,34374.640673651425,37931.30592768546,41738.36079903035,45300.276952237255,45855.027208901214,31782.871342842514,31785.897717272037,31317.840901757478,17774.3260005719,31012.287151622393,33813.94729988872,31327.554258763346,30995.553679242155
