month,ratio_quantity.04H,ratio_quantity.04K,ratio_quantity.04L,ratio_quantity.04M,ratio_quantity.04N,ratio_quantity.04Q,ratio_quantity.04V,ratio_quantity.04Y,ratio_quantity.05A,ratio_quantity.05C,ratio_quantity.05D,ratio_quantity.05F,ratio_quantity.05G,ratio_quantity.05H,ratio_quantity.05J,ratio_quantity.05L,ratio_quantity.05N,ratio_quantity.05Q,ratio_quantity.05R,ratio_quantity.05T,ratio_quantity.05V,ratio_quantity.05W,ratio_quantity.05X,ratio_quantity.05Y,ratio_quantity.06A,ratio_quantity.06D,ratio_quantity.06F,ratio_quantity.06H,ratio_quantity.06K,ratio_quantity.06L,ratio_quantity.06M,ratio_quantity.06N,ratio_quantity.06P,ratio_quantity.06Q,ratio_quantity.06T,ratio_quantity.06V,ratio_quantity.06W,ratio_quantity.06Y,ratio_quantity.07G,ratio_quantity.07H,ratio_quantity.07J,ratio_quantity.07K,ratio_quantity.07L,ratio_quantity.07M,ratio_quantity.07N,ratio_quantity.07P,ratio_quantity.07Q,ratio_quantity.07R,ratio_quantity.07T,ratio_quantity.07V,ratio_quantity.07W,ratio_quantity.07X,ratio_quantity.07Y,ratio_quantity.08A,ratio_quantity.08C,ratio_quantity.08D,ratio_quantity.08E,ratio_quantity.08F,ratio_quantity.08G,ratio_quantity.08H,ratio_quantity.08J,ratio_quantity.08K,ratio_quantity.08L,ratio_quantity.08M
1441065600,51190.67594965763,33746.79366647394,40280.03167290526,40163.14632921944,25941.868010124457,50216.977899293684,33080.595173579044,46799.610889050404,32946.15473615269,38197.27335367653,36980.907371030524,32196.80869598358,45908.699745393664,43724.18358293227,31723.285653459752,30744.80922590277,42871.82724493533,35926.26367731254,29646.455622029487,37149.063720417915,37430.43585695654,45244.50308059454,45685.72887260835,41527.79615001371,36966.81375800571,40234.3356440602,29994.51801189944,29405.84829382834,27617.71681524998,36389.331177163345,74432.04204764044,19784.680106676173,27695.887779244822,34908.43141618989,42691.46912725052,44978.10866252491,32395.909836895058,39073.61083956624,31293.59182014691,27975.80152013584,51304.383345507646,39280.81528078483,19382.285183062235,15856.401256114803,24551.850719439863,10102.767705213022,18394.28276055589,12816.228992206647,14244.474227573091,16150.80632246373,9425.20554754568,18552.089021951124,12769.62067730798,20242.213221100596,14684.223450850872,12645.68716654122,12388.750315282978,28823.720045559803,17292.713399906035,18642.563836091762,12842.804502050467,11108.396540743119,15605.413971706133,12288.53961425825
1443657600,52752.640967198466,33899.29182573514,38365.69490696453,39484.68767745599,25650.712604771114,50029.77284965604,32554.91537231433,46627.43062193696,34668.9738148975,38260.31449749803,36703.41743666926,33798.80991242578,46765.27335786961,43766.991396639074,31406.606115860748,31466.091524975385,42355.383063852765,36042.83181591536,28408.070424514543,36292.82897619395,35321.21534672045,43608.72411180332,44866.25353826914,42461.452897131065,36742.46450856869,39248.47972677118,30427.826793361073,29947.740182715694,27449.841232474064,36293.283081406116,74646.69953613456,19620.083089194137,26802.60397798139,34993.06672933558,42390.12022225764,43508.461992232005,33721.48278565391,38794.9036604069,29880.08501656358,27471.403410328698,51073.19070178911,38090.061722858656,19653.335106029386,17354.96390661351,25171.864038811924,10182.742769377206,18214.783567605715,12621.338567598621,14567.472149146357,15504.81316988512,9135.176482736613,18787.40612268221,12824.743619531313,20542.36753368498,15400.548951598692,12777.1827566273,11401.036694240374,27859.788449929074,16582.016509821176,18027.804312227072,13305.623664140978,11071.175458372278,15743.800657104131,12871.195715938758
1446336000,48483.87062348018,32474.415466266495,36548.50718894077,38087.06890024608,24489.317053513867,47310.60090556765,29877.434569895024,43532.93125161213,30815.412522277882,35300.27494763129,35732.767740208255,30513.252989182005,43810.47356818036,41803.26927715686,30904.104037293786,29554.239018619486,39373.64242986595,34000.21514709413,26724.234299160064,35209.54333019103,35478.26609078939,43477.4948083291,46855.270136729334,39425.38281528026,34963.059241953786,35571.26701112182,28537.66336967372,28187.65932365726,26065.309628234572,33934.00709468423,73022.86598644346,18198.490229414278,25952.557305232724,33236.5007246093,40588.138710267885,40619.88423911457,30191.81218165175,37312.99903637786,29576.14259329836,27636.134366686256,49146.819308803504,36620.93823637328,18168.223473661223,16451.249317404865,22959.68143163752,9459.608183529106,17291.3562312533,12043.404059747225,14154.785984645114,14684.92125176927,8819.598173215934,17008.672574572116,11953.341012693847,20245.896657385514,13831.588300594118,12491.067635642905,11125.556391122425,28949.503901750693,16058.619551726175,16981.64463359716,12633.882666535035,10252.978020519045,15144.524877911585,11878.570544387943
1448928000,55520.184780040094,36240.11230303681,41845.18783310437,41692.06132879046,25969.177466150875,52157.71006666614,34646.74572639425,47688.573596127884,34334.0588443524,39966.087573799465,39193.72734311123,34678.62234633842,48775.14947745156,46993.08622122163,36553.600651379886,32584.20922303703,44309.13516145803,37893.884005244785,30606.40530129686,39110.02097799964,38653.600256551974,48913.670581467115,51369.683160909604,43277.37653178234,38669.684309129996,41128.5799106752,31645.987218210805,31593.640792056915,29930.274358882496,38318.49149088505,79170.86891255905,20966.447398233966,27455.619019916354,37069.94529526197,44414.64532662543,48433.44508366675,33746.20960289409,41313.152311109705,30981.068277095368,30351.918590450292,53467.33520352932,39928.80443556606,20398.811977094243,17527.69398792649,25536.834353838738,10806.383174335346,19282.023172381334,12844.00631941785,14608.843484913556,15816.019225671576,9649.457691080115,19686.8533762475,13628.574682326447,21186.052070070375,15495.79133931422,13432.52060450904,11546.456952237711,29546.17880277178,17292.98595286098,19579.400075054586,13526.589431596618,11546.263904761661,16329.490105085524,12933.812599230378
1451606400,50014.00424002492,31990.747968992928,36571.93896244783,36359.25589750862,24145.225801783265,46590.12287984997,30112.180822364873,44452.905423862554,31085.933506943744,35547.06040838578,34915.54358500376,30627.235232587755,43900.935637388546,40299.973775615596,29460.36771315855,28750.25922466138,39340.170833470234,33112.89949071852,26809.949100609218,33845.29064088344,35094.85665989613,42412.95954145582,42089.416141830596,39845.76082706471,34708.24667001061,35433.63036274775,28567.679931532457,28019.648244448177,25465.928900798463,33688.44901816653,69736.9599601417,18540.75645785657,26468.868444939457,33235.00883304757,40606.48999180612,40627.42857809321,30058.931870443874,35800.25183687469,28405.88434837025,26434.49435133293,50061.532115155554,35894.067738735954,18185.53345712643,15719.24318597565,23225.483841842557,9830.066685878808,16522.771214537213,12070.167678876804,13664.349370175543,14694.0149096908,9134.735693280216,16849.84872276287,11861.096307624939,18938.917708753528,14608.251225687756,12181.039773881032,10121.261699292185,26634.692100505486,15655.864540604698,16107.198829842391,11423.212351937516,10206.729970725104,14803.57994150505,11717.148448495407
1454284800,49886.22873338756,30890.063010488975,37225.16649544158,35147.366331016885,23633.539745455426,47640.71308122168,30504.0081799591,42900.01001608644,31157.837375917818,35569.018593535046,35315.3666743689,30610.7041856583,43148.3652913182,40083.780485846866,32800.313775787734,28891.748270376,39377.66602056575,32305.768166217662,26208.001441909088,34872.355424579066,35130.01792603297,42946.886350752684,44601.60458341424,40122.78911930666,34704.620929238874,35698.3841156876,27735.01404186322,27211.51917708641,27141.14449719113,34307.97797812814,69910.74206528484,18322.200909686555,25208.270152467227,33216.89808903919,38687.255384525335,40370.22119068586,29713.88672749482,36775.26853573556,27934.067926470485,26181.887342576105,48081.839467797676,34628.73953269052,18105.011735208445,16106.384278546371,22940.690141564883,9799.305669646345,17031.318462527874,11091.47105378372,13613.226280387664,14871.160205551074,8779.046460430614,18531.43991469721,12218.048161982164,19064.780125467725,13186.807142653932,12555.833437047613,10262.085268013167,24742.251743349447,15519.449007630083,16391.35702031336,11444.22701764422,10160.821505809765,15006.889193042847,11518.953421352453
1456790400,53217.9924469807,33017.89393873039,39283.22042056713,38882.97830095023,24006.445139452804,52785.721134578016,32441.86854689921,45464.137098977146,33201.69006897166,37542.34672853946,37549.913349893126,32379.073063394582,46245.730259206204,42982.415854513536,30073.709253522826,30176.79092713686,42242.123262919304,36424.24507325534,29378.6737320212,36851.10524660188,37578.308477718565,46301.10856830922,44071.96631800904,41642.56570852569,35594.72793475636,37991.352632085116,29552.388708019553,29265.60017377016,27601.16622685909,35061.765375056864,74655.45159369864,19301.25422162294,27276.903911001584,34851.025441261525,42440.47688165749,43171.27798414985,31523.577790625382,38408.05742602855,30584.69110241607,27313.247465257315,52439.35351363913,37674.76780865351,19657.290297951757,15995.883787189065,25138.202654128556,10678.065193795735,17864.589334954322,12271.444822386122,14551.502150498234,15028.101447792369,9793.45621246541,18734.352623767398,12637.834508135384,20260.974600436766,14587.222122123068,12801.30663618558,10811.565832882068,24736.73615466922,16549.782114716847,18170.017661961032,12462.9161776454,10846.424612617924,15681.901181013593,12480.056832651962
1459468800,53429.123828145726,33352.57902859044,40502.75495512276,38943.46966138279,25878.25420419576,50878.45163727009,32597.450151883037,47034.739956754296,33446.41514704364,39454.48858779957,37609.20513835415,34029.63259252844,46381.995133369724,44020.70925848793,35247.12802016587,31113.91974011849,42075.83950151678,35800.334135257945,29068.259777409632,38280.95124961228,38509.02765017728,45556.48786481477,48064.95859768677,41991.53391465943,37796.64278259324,37352.36247479904,29683.96580221797,29717.782011198808,27797.833243874928,36923.878721960566,74102.48222047038,19115.136410777726,27119.547212114037,36591.50896842916,42731.3180460489,42760.12661105574,30536.59112349634,38253.78732636545,29841.41116100066,29013.413624585904,51334.02139644862,37728.70313655085,19734.477754029664,16422.852846871825,25527.528379733343,10277.202141030644,18793.069389523233,12125.540685685632,14229.020758376202,15219.803837146503,10007.181666506318,19188.989377456022,13267.935047893985,20215.60416740243,14908.631319946788,12901.724020043563,11672.127304467935,27509.057364090255,16203.519388355477,18316.83541281868,12415.998339642032,11028.548424731469,15876.680763169292,12719.286753153001
1462060800,52028.16224450357,32076.296439691778,39351.81550539745,36628.42634766981,22910.50498557758,50497.38051894098,31024.84696076266,45325.81313303744,31403.579488985644,36556.07046756783,35916.609693785766,31504.452623488527,44748.07092697279,41817.23751241551,31965.143213164967,29842.881032541583,41316.74693777161,35944.77758113724,28064.85982987685,35607.0099718202,36120.99351449203,43121.838795592026,45548.11651280236,41432.80001429493,35352.673819551885,37262.01310885938,28732.125334699653,28279.8185390983,26794.66327404166,34635.25684521433,70632.5946098621,18860.07532861555,25800.56874362308,34478.72281457098,40624.230034077824,42847.70776862588,32729.00275189873,38911.063548221566,29200.619569654216,26855.471087933343,50125.89990263806,34601.1504748288,18029.105961192057,14853.880184513095,24404.928529066674,9930.869956225892,17498.80375002562,11780.595455957364,13853.733236859582,14938.880662205167,9719.599271616275,18636.112130584926,12379.840244062467,20097.466925657787,14829.26332654628,12593.832338643771,10649.333358911888,24275.89395621769,15853.59383885165,16836.181788483045,12435.950307858036,10709.744280084205,15036.706408486967,11823.278589324384
1464739200,53471.87170800841,35063.36208917945,40669.82084912218,40272.3419833972,24534.580705292516,50324.66231068475,32221.846719011133,46971.12931982854,33579.49870151426,38283.13241951312,37198.70101831529,32655.30949262262,47864.2950325213,44215.893648606805,32705.595344929086,30892.05109596591,43369.90853488566,36610.253574095055,29528.288742188313,38470.174226375486,39670.22655043114,46649.08423246219,47193.66807347872,42466.220427417655,37216.653589643,37993.599001562245,30271.4489252095,30149.717222713913,27865.17604054843,35483.82648479284,73321.3120808057,20551.590491419756,27395.85834833138,35822.63117253859,42635.190526014296,43702.91007234087,31769.597388087266,39345.03785525877,30332.466033004846,28154.65774541637,51984.65274236174,36847.57321461936,20598.337268883643,15434.695740265359,25626.12353706666,10559.039245004988,18203.645913519944,12844.149479616932,14409.875344018135,15527.321687667521,10315.97147945907,18217.945473587144,12685.210339850424,20557.861063040786,14539.483961413936,12716.900280336404,11439.076102595582,26703.081086248352,16792.815280594543,18589.208664731676,11815.13109909767,10631.258573783902,16015.113682661311,12789.991984797662
1467331200,54021.56402397596,31828.507712953513,38212.51250993278,37938.104089219334,23941.315730409136,48426.75499781557,31784.60846013742,45303.653632046524,32406.59619927143,37413.73038752885,36807.837987183084,32053.98263937593,44586.36996599663,43245.38632591394,32066.53357407714,29713.081146422606,41371.22061642537,37567.22637302007,28948.775837841513,36334.38825984784,38255.14572196142,45615.27660270806,45015.579154721876,40857.23831370602,36524.79588090606,37821.04239575171,28888.66114925836,29780.136119443756,28037.247782973016,35510.94807565111,72535.97689924571,18876.555000754637,26498.11192498246,34468.998278258354,42205.38287362853,42923.6569423221,31410.621967587682,37905.50542244865,30553.669407961555,26411.846392856198,51591.21679742749,35913.12836746508,19374.328644648762,15718.726577849027,25401.27293781308,10397.98983427349,17901.687663522,12058.522228804095,14238.588869364521,15183.68177861113,9969.27214073764,18007.82547076163,13137.412824582323,20504.699051403313,14658.586762505473,12314.163315395128,11523.629591229383,25002.477224510178,16510.665178762472,17833.14282263472,12285.02924322672,10614.519126963109,15401.37936012754,12410.768460168734
1470009600,52447.534914619595,35172.84672614553,41670.502330176314,40583.30759698789,23102.95514300372,52041.61044908781,32286.475800059838,46025.24974816903,32130.123099786742,38270.49690715789,38634.17511679476,32713.29851857447,46881.64095209455,42722.97846533601,35304.216623853004,29425.112286149655,42500.65280113054,36747.255339203206,29358.53745570784,38193.80480189316,36245.004884535025,45336.61614737286,47245.33116172092,43548.3003278548,36177.03256360366,38877.454862017934,29065.77427036724,30022.138035356933,27774.466904438446,35211.54236352515,72447.36159752157,20591.755232177897,26764.74846727352,36125.59882382228,41120.685579402874,45383.420350820124,30862.443478223107,38714.31903194264,29419.191482446622,27085.017102274196,52768.48692680278,36840.389907421275,19354.688576925022,15464.807979903622,25062.227649656197,10096.927849604152,18163.244043283437,12644.715175873373,13843.964895486377,14718.50363723397,9705.183140450783,17943.817529284202,12563.091953190346,19876.83087556314,15462.482379034778,12537.977515720217,11253.096787819442,25478.19660698424,16568.46548358532,18010.599352793943,12352.48759751852,10388.038264110968,15807.710356342543,12191.382588422879
1472688000,53994.91492156476,33520.538273868166,41040.734775107565,39270.113430559526,23891.342343208933,50397.67034754968,34391.79815974426,46284.91589223908,33335.15442347696,38851.810867732456,36837.33270181634,33080.85529936017,46638.67872591427,43795.32695663276,30859.447960038047,30673.789571593512,42652.2231090815,38293.31777742017,29832.817714720917,38295.03179898441,38550.7896664948,46690.701455693765,48494.38144812065,42458.56043552246,37233.558317118834,38840.881344128145,30120.421857480014,29466.222301400045,27908.13013342016,36296.75543686375,75169.78170460668,19481.51157745132,27805.60757844467,35386.192306096644,41525.66525331118,43447.04440738828,31828.283258260544,39614.0898449063,30584.405959269418,27617.32793284419,52181.221820029205,37527.02529621549,20142.320414461876,15622.791133549026,26236.519763994274,10710.580070142423,18001.9704218212,12841.97940958137,14173.894279944396,14926.46190019122,10209.712204504094,18670.933948288763,12624.695651601267,20951.126213728065,15120.853215555524,12821.212577467804,11428.172724305436,26563.30206062207,16874.449360234117,17986.656435202345,12340.500143010722,11440.149563074165,15918.208997382511,13059.137209857317
1475280000,50202.764416723934,33887.64332993052,39873.6069541308,36992.68804086767,25509.00318346203,49977.05603568441,30962.640121594904,45742.39201248426,32048.986104004416,37475.659806811826,38648.21519614531,32309.50498202584,45510.15915328048,42938.16036530847,30045.339441804284,29224.368452320574,42494.39423989528,34612.66907745819,28113.581942168574,35078.31265476045,36855.09680223281,44900.60143620315,45185.156401498454,41782.2637751715,36719.29591851731,37498.88475706933,29059.710443392905,29090.2087290172,27327.652104880148,33409.93337181414,70201.04938687508,19603.14464617619,25126.59943342777,33399.41807544792,40304.88065469424,41555.736969358826,31396.61265737029,38320.655956801755,27550.081847311212,25465.68861845412,51333.5699069985,35385.608214018095,19667.712546215735,16061.727831628847,25648.64163060999,9975.129494745617,17198.13776298377,11950.883049348862,13786.256988736046,14733.61701810965,9584.097756308402,17215.42234648112,12772.058547136774,19784.318739042024,14272.589155802234,12250.213674519802,10576.803136893093,26233.543380469786,16102.676861092703,18689.55339150998,12250.003898481566,10729.16030748299,15133.30760535075,11640.424778389613
